Time	Price	Volume
20140804:10:00:10.747551	1095.5	106789
20140804:10:00:10.747895	1448.26	49546
20140804:10:00:10.748436	1661.43	460481
20140804:10:00:10.748469	1309.58	79284
20140804:10:00:10.749327	1065.98	433086
20140804:10:00:10.749901	1462.47	82920
20140804:10:00:10.750252	1722.65	748914
20140804:10:00:10.753121	1233.02	533212
20140804:10:00:10.753177	1828.07	495301
20140804:10:00:10.753414	1326.76	523385
20140804:10:00:10.753891	1250.49	675216
20140804:10:00:10.753923	1597.74	526019
20140804:10:00:10.754905	1223.67	6649
20140804:10:00:10.755362	843.46	25697
20140804:10:00:10.756481	1022.68	87048
20140804:10:00:10.757409	1567.71	218071
20140804:10:00:10.758197	1037.59	235070
20140804:10:00:10.759246	1320.92	556418
20140804:10:00:10.759722	1181.05	385261
20140804:10:00:10.760325	1145.29	314702
20140804:10:00:10.761055	1120.34	650259
20140804:10:00:10.762065	1008.46	311196
20140804:10:00:10.765657	1561.33	196148
20140804:10:00:10.765698	1159.82	283626
20140804:10:00:10.766331	1337.32	573427
20140804:10:00:10.767398	1567.61	47493
20140804:10:00:10.768133	1337.86	480294
20140804:10:00:10.768185	990.44	509661
20140804:10:00:10.768390	1494.24	310883
20140804:10:00:10.768813	1432.83	385828
20140804:10:00:10.768924	1015.7	78596
20140804:10:00:10.769155	1732.78	50030
20140804:10:00:10.769241	1114.71	267137
20140804:10:00:10.769436	1341.38	538668
20140804:10:00:10.770322	1096.73	404342
20140804:10:00:10.771654	1482.06	648412
20140804:10:00:10.771681	1166	632382
20140804:10:00:10.771724	1312.99	392310
20140804:10:00:10.772074	964.06	716788
20140804:10:00:10.773899	1049.22	159000
20140804:10:00:10.774211	1213.07	348917
20140804:10:00:10.775228	1004.51	501296
20140804:10:00:10.775842	1614.76	520168
20140804:10:00:10.776551	1290.29	129794
20140804:10:00:10.776650	1831.72	562792
20140804:10:00:10.778795	1578.13	313586
20140804:10:00:10.779489	979.37	165154
20140804:10:00:10.780316	1334.94	163874
20140804:10:00:10.782366	1134.66	487885
20140804:10:00:10.783813	1467.88	564528
20140804:10:00:10.784961	1615.74	11079
20140804:10:00:10.785011	1331.47	145305
20140804:10:00:10.785451	1593.95	586039
20140804:10:00:10.785519	1339.32	102143
20140804:10:00:10.787765	1090.83	511073
20140804:10:00:10.790161	1141.98	258993
20140804:10:00:10.791084	1041.49	501263
20140804:10:00:10.792700	1290.35	642664
20140804:10:00:10.792967	1138.69	588188
20140804:10:00:10.798880	1225.28	583130
20140804:10:00:10.799523	1110.32	559665
20140804:10:00:10.800285	1104.09	336446
20140804:10:00:10.800934	894.69	197916
20140804:10:00:10.801309	948.9	674604
20140804:10:00:10.802078	1235.16	661159
20140804:10:00:10.802315	1214.11	385480
20140804:10:00:10.804161	1235.19	95986
20140804:10:00:10.805033	1480.22	740832
20140804:10:00:10.805271	1339.41	359170
20140804:10:00:10.805311	1148.74	555124
20140804:10:00:10.805754	1271.17	343608
20140804:10:00:10.806352	1475.42	13218
20140804:10:00:10.808666	941.79	595074
20140804:10:00:10.809716	1015.8	401751
20140804:10:00:10.812547	985.73	463141
20140804:10:00:10.814752	1057.32	411815
20140804:10:00:10.815941	1267.19	734619
20140804:10:00:10.816650	1451.24	673445
20140804:10:00:10.816851	1301.3	86845
20140804:10:00:10.817301	1137.13	274925
20140804:10:00:10.818142	1065.41	106505
20140804:10:00:10.818726	1349.67	241321
20140804:10:00:10.818938	1055.08	55462
20140804:10:00:10.819280	1452.41	672343
20140804:10:00:10.819333	1344.14	741832
20140804:10:00:10.821396	1388.67	265550
20140804:10:00:10.823226	1493.21	290943
20140804:10:00:10.823698	1130.93	450730
20140804:10:00:10.827003	1199.2	462009
20140804:10:00:10.827208	1058.27	729162
20140804:10:00:10.827368	1103.53	255917
20140804:10:00:10.828391	1254.26	540211
20140804:10:00:10.830663	1042.7	641988
20140804:10:00:10.831038	1117.51	158533
20140804:10:00:10.831349	1449.64	190777
20140804:10:00:10.831918	1201.79	733484
20140804:10:00:10.832068	1537.68	5874
20140804:10:00:10.832579	1196.62	698675
20140804:10:00:10.833872	1287.58	667771
20140804:10:00:10.834219	1251.63	664433
20140804:10:00:10.835030	1429.43	674554
20140804:10:00:10.835888	1289.78	702041
20140804:10:00:10.836007	1360.59	542705
20140804:10:00:10.836787	1683.8	279026
20140804:10:00:10.836981	1559.45	144793
20140804:10:00:10.838151	1316.82	20437
20140804:10:00:10.838516	1327.45	382023
20140804:10:00:10.838721	1283.79	82639
20140804:10:00:10.839433	1634.64	574261
20140804:10:00:10.839628	1395.95	426306
20140804:10:00:10.840786	1180.18	330483
20140804:10:00:10.842330	1373.67	582890
20140804:10:00:10.842829	1024.08	693292
20140804:10:00:10.843459	938.33	346142
20140804:10:00:10.844318	890.48	83177
20140804:10:00:10.846339	1236.3	714976
20140804:10:00:10.847103	1240.02	706087
20140804:10:00:10.847873	1582.08	392555
20140804:10:00:10.848180	1623.06	483804
20140804:10:00:10.849577	1028.05	528865
20140804:10:00:10.849607	1478.96	255142
20140804:10:00:10.850005	1840.34	637709
20140804:10:00:10.850389	1186.64	546597
20140804:10:00:10.850502	1602.75	742248
20140804:10:00:10.850631	1127.69	24474
20140804:10:00:10.851061	1082.48	482165
20140804:10:00:10.851160	1324.7	749726
20140804:10:00:10.851915	1551.55	686819
20140804:10:00:10.852544	1230.08	328616
20140804:10:00:10.852745	1584.04	626987
20140804:10:00:10.853289	1032.2	214594
20140804:10:00:10.853356	1256.64	530715
20140804:10:00:10.854109	1379.53	19015
20140804:10:00:10.854435	1623.9	158877
20140804:10:00:10.855410	2032.44	506998
20140804:10:00:10.858922	1133.45	630073
20140804:10:00:10.859720	1206.68	704837
20140804:10:00:10.860816	1563.85	430355
20140804:10:00:10.863668	983.05	613164
20140804:10:00:10.864829	1194	264183
20140804:10:00:10.864873	1087.8	719972
20140804:10:00:10.865146	1644.75	428049
20140804:10:00:10.865627	1082.92	373455
20140804:10:00:10.866568	1338.84	58669
20140804:10:00:10.866816	1526.09	253848
20140804:10:00:10.866963	1541.76	202201
20140804:10:00:10.867542	1128.8	710833
20140804:10:00:10.868089	1159.28	399948
20140804:10:00:10.868459	1073.95	237762
20140804:10:00:10.869008	1414.37	441566
20140804:10:00:10.870317	1343.44	298006
20140804:10:00:10.872224	1093.02	500084
20140804:10:00:10.872512	1109.37	207797
20140804:10:00:10.873491	1378.48	582045
20140804:10:00:10.876402	1348.96	8376
20140804:10:00:10.877886	1243.39	718937
20140804:10:00:10.879285	1300.29	144204
20140804:10:00:10.879870	1213.54	294621
20140804:10:00:10.880358	1208.62	482226
20140804:10:00:10.880857	1841.44	246270
20140804:10:00:10.883618	1672.91	329099
20140804:10:00:10.884728	1384.96	674655
20140804:10:00:10.885087	1201.88	69450
20140804:10:00:10.885382	1265.82	552645
20140804:10:00:10.885738	1327.1	177819
20140804:10:00:10.888440	1235.56	85629
20140804:10:00:10.889498	1888.15	502470
20140804:10:00:10.890714	1348.08	423570
20140804:10:00:10.890843	1130.87	527319
20140804:10:00:10.891041	1463.68	104264
20140804:10:00:10.892291	1524.86	47608
20140804:10:00:10.892557	1858.61	635882
20140804:10:00:10.893145	1285.46	191469
20140804:10:00:10.894162	1425.53	101342
20140804:10:00:10.894659	1516.95	645607
20140804:10:00:10.895235	1201.95	500503
20140804:10:00:10.895690	1323.23	418994
20140804:10:00:10.896161	1675.01	545321
20140804:10:00:10.896909	1366.32	504319
20140804:10:00:10.897995	992.27	269375
20140804:10:00:10.898267	1227.99	212324
20140804:10:00:10.900479	1598.47	56024
20140804:10:00:10.904109	1147.07	647069
20140804:10:00:10.906089	1061.15	618855
20140804:10:00:10.906770	1372.55	404645
20140804:10:00:10.909876	1392.85	747434
20140804:10:00:10.910609	1206.84	655763
20140804:10:00:10.910755	850.13	147823
20140804:10:00:10.911208	1094.31	419176
20140804:10:00:10.914739	1049.04	312651
20140804:10:00:10.915875	1710.12	746267
20140804:10:00:10.915931	990.12	104850
20140804:10:00:10.916213	1628.05	623412
20140804:10:00:10.917089	1704.64	390699
20140804:10:00:10.919450	1166.32	31383
20140804:10:00:10.921172	941.17	207207
20140804:10:00:10.921263	1134.18	40521
20140804:10:00:10.922538	1318.11	68994
20140804:10:00:10.922585	1205.05	107923
20140804:10:00:10.922653	1258.91	160558
20140804:10:00:10.923722	1139.74	132146
20140804:10:00:10.924728	1417.28	629576
20140804:10:00:10.924914	1480.44	592744
20140804:10:00:10.926208	960.99	435637
20140804:10:00:10.926387	1437.76	103484
20140804:10:00:10.926617	1120.88	224990
20140804:10:00:10.927856	1105.65	531356
20140804:10:00:10.928037	1229.74	456631
20140804:10:00:10.933257	1847.21	200741
20140804:10:00:10.933350	1632.57	736462
20140804:10:00:10.936260	1091.03	483572
20140804:10:00:10.937625	1800.24	734438
20140804:10:00:10.938030	1061.93	261530
20140804:10:00:10.938534	1432.37	639387
20140804:10:00:10.938637	1373.38	614567
20140804:10:00:10.938925	1528.47	685093
20140804:10:00:10.938967	1282.25	341998
20140804:10:00:10.940019	1257.09	286714
20140804:10:00:10.940128	1050.07	107907
20140804:10:00:10.940616	1785.43	308743
20140804:10:00:10.940739	1304.85	31742
20140804:10:00:10.943582	1463.95	583826
20140804:10:00:10.944632	1190.17	343649
20140804:10:00:10.945887	1242.25	22341
20140804:10:00:10.945946	1485.22	283879
20140804:10:00:10.947254	978.99	428418
20140804:10:00:10.948308	1296.22	57450
20140804:10:00:10.951683	1106.06	350625
20140804:10:00:10.952419	1233.89	92671
20140804:10:00:10.954365	1579.76	523754
20140804:10:00:10.956155	1435.31	231643
20140804:10:00:10.956762	1366.75	297188
20140804:10:00:10.957508	1384.63	422752
20140804:10:00:10.958792	1413.36	368802
20140804:10:00:10.959396	1736.1	601073
20140804:10:00:10.959984	1602.57	449371
20140804:10:00:10.960133	1072.83	348993
20140804:10:00:10.960526	1260.65	351015
20140804:10:00:10.961831	864.93	612240
20140804:10:00:10.962275	1173.54	310800
20140804:10:00:10.964332	1238.73	604493
20140804:10:00:10.964737	1311.74	575937
20140804:10:00:10.964908	1729.74	336033
20140804:10:00:10.965168	1534.58	591692
20140804:10:00:10.965647	1078.15	527160
20140804:10:00:10.965648	1530.5	377003
20140804:10:00:10.966109	1009.94	606022
20140804:10:00:10.966831	1310.81	543266
20140804:10:00:10.968083	1337.17	660689
20140804:10:00:10.969406	1056.54	38097
20140804:10:00:10.971097	1473.31	497145
20140804:10:00:10.972560	953.02	28504
20140804:10:00:10.974611	1193.77	56523
20140804:10:00:10.975084	1043.86	288896
20140804:10:00:10.975293	1301.15	509396
20140804:10:00:10.975818	1270.75	486607
20140804:10:00:10.975888	1196.44	676246
20140804:10:00:10.975921	968.94	332786
20140804:10:00:10.976064	1122.16	551807
20140804:10:00:10.976074	1425.79	694077
20140804:10:00:10.977692	1814.9	112359
20140804:10:00:10.978438	1215.46	410444
20140804:10:00:10.979844	1483.08	740950
20140804:10:00:10.982130	1451.99	502687
20140804:10:00:10.982277	1194.89	636299
20140804:10:00:10.982813	1588.72	16960
20140804:10:00:10.983550	1099.18	250710
20140804:10:00:10.985016	1163.87	610609
20140804:10:00:10.986612	1164.77	26908
20140804:10:00:10.987066	1169.83	459423
20140804:10:00:10.987584	1452.37	97275
20140804:10:00:10.988662	1279.51	538132
20140804:10:00:10.989362	1587.12	293489
20140804:10:00:10.989462	1443.42	576115
20140804:10:00:10.989790	1107.37	207108
20140804:10:00:10.990263	1257.57	186768
20140804:10:00:10.991719	1227.17	493323
20140804:10:00:10.992115	1240.5	114917
20140804:10:00:10.992738	1367.46	220789
20140804:10:00:10.992762	1366.23	194694
20140804:10:00:10.999276	1066.61	214564
20140804:10:00:10.999464	1734.57	59175
20140804:10:00:11.000181	1075.5	592342
20140804:10:00:11.000377	1193.04	15176
20140804:10:00:11.002544	1123.97	152054
20140804:10:00:11.002553	1402.23	422570
20140804:10:00:11.003158	1004.42	469743
20140804:10:00:11.003664	1267.9	101423
20140804:10:00:11.003859	1520.39	611961
20140804:10:00:11.004239	1295.56	539974
20140804:10:00:11.005075	1738.32	707698
20140804:10:00:11.005469	1598.18	744635
20140804:10:00:11.006845	1047.37	395077
20140804:10:00:11.007065	1059.67	320530
20140804:10:00:11.008967	1330.68	157404
20140804:10:00:11.011323	1130.38	516264
20140804:10:00:11.012568	1263.27	3606
20140804:10:00:11.015450	1391.65	368778
20140804:10:00:11.015804	1244.18	207682
20140804:10:00:11.019602	1066.63	220552
20140804:10:00:11.021257	1177.65	723881
20140804:10:00:11.024815	1522.92	745746
20140804:10:00:11.024826	1086.12	577813
20140804:10:00:11.030620	1027.11	418826
20140804:10:00:11.030859	1420.99	23422
20140804:10:00:11.031100	999.46	657405
20140804:10:00:11.031897	1393.28	188349
20140804:10:00:11.032438	1065.19	27178
20140804:10:00:11.032787	1084.06	115899
20140804:10:00:11.034250	1656.04	731231
20140804:10:00:11.034988	1333.85	289811
20140804:10:00:11.035697	1578.67	512742
20140804:10:00:11.036503	1698.16	303497
20140804:10:00:11.037630	968.9	632242
20140804:10:00:11.038136	1355.62	618741
20140804:10:00:11.038363	1074.36	320074
20140804:10:00:11.039942	1425.49	400660
20140804:10:00:11.040024	1106.42	396345
20140804:10:00:11.040603	1179.91	245958
20140804:10:00:11.040651	1437.85	118427
20140804:10:00:11.040711	1117.29	103155
20140804:10:00:11.040767	894.37	475776
20140804:10:00:11.041524	1228.99	106059
20140804:10:00:11.042766	1509.24	488600
20140804:10:00:11.043678	990.18	355155
20140804:10:00:11.045491	1196.61	746722
20140804:10:00:11.046065	1665.11	106539
20140804:10:00:11.046395	1513.21	246597
20140804:10:00:11.046914	2049.05	244087
20140804:10:00:11.047685	1010.9	127096
20140804:10:00:11.050892	1093.75	317161
20140804:10:00:11.051412	1381.25	33987
20140804:10:00:11.055547	1616.56	199065
20140804:10:00:11.059249	1365.34	621112
20140804:10:00:11.062371	1574.49	440524
20140804:10:00:11.065149	1622.44	723633
20140804:10:00:11.066847	1392.15	740315
20140804:10:00:11.066855	1291.84	407073
20140804:10:00:11.068667	1349.74	335923
20140804:10:00:11.069000	1211.18	696715
20140804:10:00:11.069116	1007.35	373325
20140804:10:00:11.070416	1156.17	8496
20140804:10:00:11.073177	1291.12	79991
20140804:10:00:11.073940	1350.91	564517
20140804:10:00:11.074278	1066.31	408498
20140804:10:00:11.074570	966.24	151160
20140804:10:00:11.075521	1592.65	398760
20140804:10:00:11.076675	1118.35	745331
20140804:10:00:11.077710	1193.34	186544
20140804:10:00:11.077735	1349.21	13577
20140804:10:00:11.080627	1145.43	47954
20140804:10:00:11.083044	971.7	91751
20140804:10:00:11.083432	1185.31	393284
20140804:10:00:11.084074	1682.01	191386
20140804:10:00:11.085131	1369.53	37405
20140804:10:00:11.086486	956.43	189425
20140804:10:00:11.086789	1369.21	582045
20140804:10:00:11.088448	1573.57	167703
20140804:10:00:11.088730	1216.36	41695
20140804:10:00:11.089283	969.9	582018
20140804:10:00:11.090876	1250.55	122858
20140804:10:00:11.090916	1377.88	219081
20140804:10:00:11.090979	1601.58	314988
20140804:10:00:11.091049	1264.59	22060
20140804:10:00:11.093786	1007.58	718655
20140804:10:00:11.094265	1311.96	33666
20140804:10:00:11.094471	1577.67	443281
20140804:10:00:11.095188	1368.91	50083
20140804:10:00:11.095759	1409.99	51273
20140804:10:00:11.096582	1225.46	72672
20140804:10:00:11.098483	1252.58	183632
20140804:10:00:11.098938	1350.09	560913
20140804:10:00:11.101016	1503.83	208954
20140804:10:00:11.103018	1830.05	705399
20140804:10:00:11.103046	1264.77	543927
20140804:10:00:11.104720	1109.64	681269
20140804:10:00:11.106588	1205.43	537489
20140804:10:00:11.106604	1202.17	356575
20140804:10:00:11.106897	973.94	239658
20140804:10:00:11.112093	1452.26	131037
20140804:10:00:11.112214	1029.08	56492
20140804:10:00:11.112766	1291.41	392253
20140804:10:00:11.113265	1505.09	53986
20140804:10:00:11.114000	1048.53	1586
20140804:10:00:11.114439	1552.37	515656
20140804:10:00:11.114719	1013.67	454994
20140804:10:00:11.115122	1582.91	407514
20140804:10:00:11.115847	1318.01	575304
20140804:10:00:11.115969	1428.9	410441
20140804:10:00:11.116336	1179.36	128062
20140804:10:00:11.116448	1732.86	353033
20140804:10:00:11.117764	1095.29	735954
20140804:10:00:11.118508	1459.36	365282
20140804:10:00:11.118957	1108.79	222851
20140804:10:00:11.119960	968.12	147490
20140804:10:00:11.120557	1207.89	528017
20140804:10:00:11.122874	1126.02	357727
20140804:10:00:11.123253	1601.42	226940
20140804:10:00:11.123751	1190.15	281617
20140804:10:00:11.124675	1271.51	399165
20140804:10:00:11.124991	1469.73	722173
20140804:10:00:11.125167	1303.67	704529
20140804:10:00:11.126754	865.52	584115
20140804:10:00:11.126883	1083.36	376344
20140804:10:00:11.126900	1147.95	422209
20140804:10:00:11.127288	1212.36	654994
20140804:10:00:11.128050	1694.62	386890
20140804:10:00:11.128524	996.82	404079
20140804:10:00:11.128889	1476.28	247577
20140804:10:00:11.129884	1189.36	69228
20140804:10:00:11.131209	1272.34	284937
20140804:10:00:11.132363	1113.49	438643
20140804:10:00:11.132816	1333.93	85220
20140804:10:00:11.134370	1272.86	69256
20140804:10:00:11.134628	1156.61	489600
20140804:10:00:11.135074	1963.7	596866
20140804:10:00:11.135736	958.9	589012
20140804:10:00:11.136104	1419.7	613135
20140804:10:00:11.136196	1090.76	617289
20140804:10:00:11.138077	1057.74	740189
20140804:10:00:11.139160	1322.88	190888
20140804:10:00:11.139718	1298.87	33196
20140804:10:00:11.140631	1375.48	344916
20140804:10:00:11.141650	1681.32	627961
20140804:10:00:11.141962	1313.19	111596
20140804:10:00:11.143573	1397.99	133230
20140804:10:00:11.144071	1024.3	532108
20140804:10:00:11.144168	1201.64	207174
20140804:10:00:11.144952	1858.7	123824
20140804:10:00:11.145524	1416.43	176400
20140804:10:00:11.146920	946.64	105323
20140804:10:00:11.147072	1359.51	499003
20140804:10:00:11.147714	1013.52	526074
20140804:10:00:11.147785	1172.32	143731
20140804:10:00:11.149652	1432.01	717590
20140804:10:00:11.150109	1242.38	585086
20140804:10:00:11.150662	1024.42	33774
20140804:10:00:11.150674	1380.2	26307
20140804:10:00:11.150811	1423.98	700555
20140804:10:00:11.151537	1244.58	580284
20140804:10:00:11.151694	1139.24	201533
20140804:10:00:11.153438	1409.36	258201
20140804:10:00:11.153692	888.93	15438
20140804:10:00:11.154811	1116.27	738696
20140804:10:00:11.156215	1138.05	40802
20140804:10:00:11.157351	1729.65	443009
20140804:10:00:11.157691	1122.32	319916
20140804:10:00:11.158557	1424.59	546901
20140804:10:00:11.159713	1040.72	91054
20140804:10:00:11.160259	1053.98	424331
20140804:10:00:11.160436	1582.67	299409
20140804:10:00:11.161702	1217.04	462071
20140804:10:00:11.161831	1015.74	332123
20140804:10:00:11.161993	1313.71	359285
20140804:10:00:11.162762	1127.57	448267
20140804:10:00:11.164325	1581.36	637980
20140804:10:00:11.166062	1411.55	614682
20140804:10:00:11.166518	1024.09	183657
20140804:10:00:11.169096	1273.74	588469
20140804:10:00:11.170545	1177.65	113374
20140804:10:00:11.171138	1016.82	202453
20140804:10:00:11.172668	920.29	253922
20140804:10:00:11.175444	1143.3	724608
20140804:10:00:11.176216	1690.85	94837
20140804:10:00:11.177727	1364	332990
20140804:10:00:11.180145	1167.29	410172
20140804:10:00:11.180439	1126.71	736979
20140804:10:00:11.180685	1473.04	216383
20140804:10:00:11.182353	1189.49	337778
20140804:10:00:11.182468	1294.02	20269
20140804:10:00:11.183389	1219.12	168326
20140804:10:00:11.185612	1198.4	458424
20140804:10:00:11.188838	1028.32	458703
20140804:10:00:11.190860	1175.73	127399
20140804:10:00:11.191983	1450.28	336486
20140804:10:00:11.192430	1440.38	292491
20140804:10:00:11.192475	1227.13	34190
20140804:10:00:11.192713	1655.69	457886
20140804:10:00:11.193377	1465.93	103660
20140804:10:00:11.193665	1219.35	439358
20140804:10:00:11.194545	1523.91	513308
20140804:10:00:11.195180	1317.96	714210
20140804:10:00:11.195383	1134.62	496311
20140804:10:00:11.197879	1481.27	507115
20140804:10:00:11.197983	1173.44	161730
20140804:10:00:11.200458	1384.5	302174
20140804:10:00:11.202587	1193.52	539043
20140804:10:00:11.204085	1229.94	44566
20140804:10:00:11.205627	1143.81	69069
20140804:10:00:11.207225	1440.54	730746
20140804:10:00:11.209006	1488.92	468663
20140804:10:00:11.209027	1319.71	60021
20140804:10:00:11.209627	1249.94	710189
20140804:10:00:11.210769	1255.06	705363
20140804:10:00:11.213040	1518.35	704645
20140804:10:00:11.214281	1180.46	121825
20140804:10:00:11.214737	1447.5	596576
20140804:10:00:11.215537	1348.03	86592
20140804:10:00:11.216015	1336.08	120173
20140804:10:00:11.216291	1208.17	267326
20140804:10:00:11.216705	1323.07	138405
20140804:10:00:11.217129	1186.65	335067
20140804:10:00:11.217303	1115.29	70983
20140804:10:00:11.218379	1875.13	665756
20140804:10:00:11.219387	1776.17	611382
20140804:10:00:11.219522	1616.28	707728
20140804:10:00:11.219866	1287.41	280554
20140804:10:00:11.220068	1451.74	148486
20140804:10:00:11.220664	1327.31	260106
20140804:10:00:11.221288	1022.35	739232
20140804:10:00:11.223748	1456.23	250699
20140804:10:00:11.224216	1474.11	687171
20140804:10:00:11.225677	1113.18	25748
20140804:10:00:11.225991	1198.23	613749
20140804:10:00:11.227270	1086.2	302342
20140804:10:00:11.230144	1474.64	573766
20140804:10:00:11.230336	1262.3	125402
20140804:10:00:11.230340	1497.95	597903
20140804:10:00:11.231703	1340.77	111856
20140804:10:00:11.234200	1472.04	377154
20140804:10:00:11.234298	1291.56	154371
20140804:10:00:11.235063	1322	81269
20140804:10:00:11.235677	1203.2	685438
20140804:10:00:11.236009	1502.33	661697
20140804:10:00:11.237459	1643.73	432906
20140804:10:00:11.237631	1262.5	445691
20140804:10:00:11.239760	1008.17	373227
20140804:10:00:11.240018	1433.21	576714
20140804:10:00:11.240334	1558.57	635684
20140804:10:00:11.242028	1305.3	515573
20140804:10:00:11.243425	1219.86	418094
20140804:10:00:11.244074	1565.59	523945
20140804:10:00:11.244609	1743.65	370901
20140804:10:00:11.249667	1559.48	499749
20140804:10:00:11.250094	1264.49	591584
20140804:10:00:11.250623	1190.92	69185
20140804:10:00:11.251813	1399.55	70754
20140804:10:00:11.252094	883	248540
20140804:10:00:11.252139	984.91	610077
20140804:10:00:11.253300	1222.81	290523
20140804:10:00:11.253527	1311.37	745296
20140804:10:00:11.253552	1335.24	376645
20140804:10:00:11.253743	967.19	649247
20140804:10:00:11.254227	1020.15	27176
20140804:10:00:11.254468	1251.25	705816
20140804:10:00:11.255531	1386.92	480858
20140804:10:00:11.257290	1176.57	204528
20140804:10:00:11.260931	1771.61	615231
20140804:10:00:11.261783	1232.59	500263
20140804:10:00:11.261850	1551.16	68734
20140804:10:00:11.262518	1636.3	698958
20140804:10:00:11.268269	1254.02	249918
20140804:10:00:11.268377	1531.8	227094
20140804:10:00:11.269031	1266.7	567166
20140804:10:00:11.269104	1135.72	557212
20140804:10:00:11.269883	1590.28	749693
20140804:10:00:11.271687	1510.35	563795
20140804:10:00:11.272847	1288.86	156317
20140804:10:00:11.272888	1542.93	371279
20140804:10:00:11.273352	1105.31	602811
20140804:10:00:11.274177	1433.45	587747
20140804:10:00:11.274275	1256.72	206590
20140804:10:00:11.274788	1632.26	25066
20140804:10:00:11.276451	1216.88	132052
20140804:10:00:11.277660	1197.8	64980
20140804:10:00:11.278012	1040.12	748087
20140804:10:00:11.278282	909.07	557027
20140804:10:00:11.280161	1247.73	263074
20140804:10:00:11.280483	1703.63	201911
20140804:10:00:11.282330	1823.99	334003
20140804:10:00:11.282416	1430.28	728829
20140804:10:00:11.283488	1426.11	169591
20140804:10:00:11.284207	1610.38	73952
20140804:10:00:11.284415	1336.02	590029
20140804:10:00:11.285170	1270.74	424447
20140804:10:00:11.288429	1098.06	298039
20140804:10:00:11.288961	1231.45	733718
20140804:10:00:11.289040	914.98	41103
20140804:10:00:11.289311	919.04	123642
20140804:10:00:11.290745	1385.59	460331
20140804:10:00:11.291052	1525.41	314509
20140804:10:00:11.291451	1041.99	588175
20140804:10:00:11.292636	1265.79	713806
20140804:10:00:11.293059	1217.93	656961
20140804:10:00:11.294159	1273.87	7369
20140804:10:00:11.294556	1451.89	672358
20140804:10:00:11.296446	1308.43	419852
20140804:10:00:11.297093	1344.38	584623
20140804:10:00:11.298212	1197.46	149356
20140804:10:00:11.298256	1520.7	276169
20140804:10:00:11.299591	1442.95	488373
20140804:10:00:11.300935	1396.75	168138
20140804:10:00:11.304252	1141.2	319966
20140804:10:00:11.305049	1456.03	234398
20140804:10:00:11.305301	994.31	409489
20140804:10:00:11.305641	1099.36	275745
20140804:10:00:11.306135	1145.94	25773
20140804:10:00:11.307320	1304.91	156981
20140804:10:00:11.307426	999.62	596709
20140804:10:00:11.307832	1032.22	24122
20140804:10:00:11.309166	1917.92	619669
20140804:10:00:11.310202	1455.43	181769
20140804:10:00:11.311891	1174.62	157464
20140804:10:00:11.313059	1353.79	241187
20140804:10:00:11.315503	1060.14	369493
20140804:10:00:11.318373	1133.22	501781
20140804:10:00:11.320159	1432.63	226307
20140804:10:00:11.320379	1077.1	543446
20140804:10:00:11.323283	1169.73	391065
20140804:10:00:11.325904	1585.18	445345
20140804:10:00:11.329389	1015.38	281487
20140804:10:00:11.330075	1362.85	275619
20140804:10:00:11.330776	1179.88	116419
20140804:10:00:11.331371	887.95	693487
20140804:10:00:11.333102	1057.47	5588
20140804:10:00:11.336009	1367.79	428070
20140804:10:00:11.336171	1482.44	581772
20140804:10:00:11.340337	1537.96	181617
20140804:10:00:11.340594	1344.83	621969
20140804:10:00:11.340763	1064.6	460751
20140804:10:00:11.341895	1271.5	152218
20140804:10:00:11.342255	1016.96	232567
20140804:10:00:11.342589	1172.96	406761
20140804:10:00:11.342620	1375.1	640545
20140804:10:00:11.343312	1523.85	72461
20140804:10:00:11.343404	1053.43	417380
20140804:10:00:11.343925	1219.07	604016
20140804:10:00:11.347641	1595.6	5447
20140804:10:00:11.348000	1502.5	262065
20140804:10:00:11.348247	1376.39	228177
20140804:10:00:11.348598	1262.34	644549
20140804:10:00:11.349630	1156.36	489237
20140804:10:00:11.349656	1302.56	187313
20140804:10:00:11.351805	1017.71	86177
20140804:10:00:11.352133	1393.25	395191
20140804:10:00:11.352363	1303.45	124842
20140804:10:00:11.353064	1116.42	195482
20140804:10:00:11.353167	1343.11	2380
20140804:10:00:11.353175	1337.48	268320
20140804:10:00:11.353358	1285.55	672536
20140804:10:00:11.354267	926.02	292209
20140804:10:00:11.354594	1106.5	29113
20140804:10:00:11.355960	1275.84	222739
20140804:10:00:11.356573	1332.24	67953
20140804:10:00:11.357730	1297.07	232678
20140804:10:00:11.360046	1139.74	446944
20140804:10:00:11.361471	1155.9	599148
20140804:10:00:11.361974	1056.29	522704
20140804:10:00:11.362426	1440.61	476950
20140804:10:00:11.363626	1064.86	301762
20140804:10:00:11.366012	1306.4	384024
20140804:10:00:11.366971	876.89	250475
20140804:10:00:11.367618	1187.57	455663
20140804:10:00:11.367760	1421.15	247086
20140804:10:00:11.368366	1335.25	144787
20140804:10:00:11.369649	1657.12	548091
20140804:10:00:11.369960	1508.21	408558
20140804:10:00:11.370768	1169.67	42638
20140804:10:00:11.371999	1452.63	42113
20140804:10:00:11.372232	1383.5	318268
20140804:10:00:11.375442	1415.34	298020
20140804:10:00:11.376611	1494.56	467818
20140804:10:00:11.377453	1182.39	477816
20140804:10:00:11.380963	1275.07	16909
20140804:10:00:11.382032	2092.7	103000
20140804:10:00:11.383998	1220.52	556400
20140804:10:00:11.384463	1241.36	344964
20140804:10:00:11.385175	1845.22	286913
